composer,birth_year,composer_index,serie,length_notes_shuffle,z_notes_shuffle,p_value_notes_shuffle,p_raw_notes_shuffle,pe_obs_notes_shuffle,mu_null_notes_shuffle,sigma_null_notes_shuffle,length_intervals_shuffle,z_intervals_shuffle,p_value_intervals_shuffle,p_raw_intervals_shuffle,pe_obs_intervals_shuffle,mu_null_intervals_shuffle,sigma_null_intervals_shuffle,length_notes_iaaft,z_notes_iaaft,p_value_notes_iaaft,p_raw_notes_iaaft,pe_obs_notes_iaaft,mu_null_notes_iaaft,sigma_null_notes_iaaft,length_intervals_iaaft,z_intervals_iaaft,p_value_intervals_iaaft,p_raw_intervals_iaaft,pe_obs_intervals_iaaft,mu_null_intervals_iaaft,sigma_null_intervals_iaaft,birth_year_num,composer_index_num
Scarlatti,1685,3,Serie_214,998,-18.820532427024375,0.000999000999000999,0.0,0.8068083312295423,0.9076988696550609,0.005360663350875768,998,-12.727967483686335,0.000999000999000999,0.0,0.8072201136618022,0.8852098592197415,0.006127431238169025,998,-20.473682410211303,0.000999000999000999,0.0,0.8068083312295423,0.9131866227745722,0.005195855313842976,998,-6.395366348319559,0.0012484394506866417,0.0,0.8072201136618022,0.8509054984194897,0.0068307869132729505,1685,3
Scarlatti,1685,3,Serie_229,1018,-22.481170086448124,0.000999000999000999,0.0,0.7757143117240717,0.9028956267653054,0.005657237348064011,1018,-16.352609064844902,0.000999000999000999,0.0,0.7722579529040005,0.8767967288161305,0.006392788789702625,1018,-21.150532815172568,0.000999000999000999,0.0,0.7757143117240717,0.9034443117121086,0.006039091360214264,1018,-5.938040511197549,0.0012484394506866417,0.0,0.7722579529040005,0.825100897744929,0.008899054282516422,1685,3
Scarlatti,1685,3,Serie_230,855,-16.34921275134862,0.000999000999000999,0.0,0.7796066910411488,0.8881082916034276,0.0066365030666891735,855,-6.991661243024568,0.000999000999000999,0.0,0.8444753270107868,0.8873548999987375,0.006132959177724864,855,-20.194768660986394,0.000999000999000999,0.0,0.7796066910411488,0.9009378200723597,0.006008047483386452,855,-4.840060067345597,0.0012484394506866417,0.0,0.8444753270107868,0.8750682693899441,0.006320777418767701,1685,3
Scarlatti,1685,3,Serie_231,836,-33.040107944074805,0.000999000999000999,0.0,0.707824392820178,0.9038792583475325,0.005933844582445249,836,-33.21680794804982,0.000999000999000999,0.0,0.8169348480652239,0.937997605257163,0.003644623450310999,836,-49.81088153840117,0.000999000999000999,0.0,0.707824392820178,0.9192570297661109,0.0042447077910663196,836,-24.878232343117777,0.0012484394506866417,0.0,0.8169348480652239,0.9266488807792324,0.004410041324513933,1685,3
Scarlatti,1685,3,Serie_233,871,-21.01269695323838,0.000999000999000999,0.0,0.7491434645630323,0.8861706771901764,0.0065211625586227345,871,-10.248505470331645,0.000999000999000999,0.0,0.8644350880464572,0.9132036315608407,0.004758600525273015,871,-26.667731088238455,0.000999000999000999,0.0,0.7491434645630323,0.8990201865191361,0.005620152740410881,871,-3.602398198223344,0.0012484394506866417,0.0,0.8644350880464572,0.8885798426475049,0.006702411358343334,1685,3
Scarlatti,1685,3,Serie_245,967,-20.929822705014395,0.000999000999000999,0.0,0.7654661477473292,0.8937164624389029,0.0061276350258259605,967,-14.987411336090402,0.000999000999000999,0.0,0.829061017142511,0.9032459321099318,0.004949815101743416,967,-25.988241358006043,0.000999000999000999,0.0,0.7654661477473292,0.9073701164690932,0.005460314407848471,967,-6.802738408330592,0.0012484394506866417,0.0,0.829061017142511,0.8729241879414619,0.006447869691010944,1685,3
Scarlatti,1685,3,Serie_247,1532,-12.256466793704746,0.000999000999000999,0.0,0.8594103186803512,0.9168893352735427,0.004689688925907605,1532,-14.74481216171214,0.000999000999000999,0.0,0.8789763814675579,0.9342427714298696,0.0037481922018526596,1532,-20.530279804610572,0.000999000999000999,0.0,0.8594103186803512,0.941726633635164,0.004009507699759971,1532,-4.557064884892631,0.0012484394506866417,0.0,0.8789763814675579,0.9018131044266343,0.005011278868287283,1685,3
Scarlatti,1685,3,Serie_253,1204,-28.316851109615126,0.000999000999000999,0.0,0.7396432542814118,0.9007800688308396,0.005690491994525234,1204,-29.52163916151979,0.000999000999000999,0.0,0.7975604501272077,0.9250966120465709,0.004320090805987536,1204,-36.031234417451216,0.000999000999000999,0.0,0.7396432542814118,0.9155369372871842,0.004881700165137302,1204,-19.62260741066621,0.0012484394506866417,0.0,0.7975604501272077,0.904650692990892,0.005457493014178816,1685,3
Scarlatti,1685,3,Serie_259,1106,-27.04886674123508,0.000999000999000999,0.0,0.7888072713109985,0.9190496413659188,0.004815076775707215,1106,-16.990465839288753,0.000999000999000999,0.0,0.8777034424398342,0.9406123580958572,0.003702600991113051,1106,-34.26921887705853,0.000999000999000999,0.0,0.7888072713109985,0.9331252039814246,0.004211299159988719,1106,-8.522462251973366,0.0012484394506866417,0.0,0.8777034424398342,0.9210531303736902,0.005086521553535587,1685,3
Scarlatti,1685,3,Serie_267,948,-21.587577892505873,0.000999000999000999,0.0,0.7611008070920625,0.8887053556677698,0.005911017401354932,948,-24.42134658132987,0.000999000999000999,0.0,0.8348806504494162,0.931845136296781,0.003970480723675337,948,-29.413617198866778,0.000999000999000999,0.0,0.7611008070920625,0.914688077312115,0.005221638303838732,948,-10.970828376024622,0.0012484394506866417,0.0,0.8348806504494162,0.9016445624219874,0.006085585307165634,1685,3
Scarlatti,1685,3,Serie_269,929,-18.971168383023382,0.000999000999000999,0.0,0.7904245515296034,0.9006349549041879,0.0058093629843698905,929,-7.32223499682544,0.000999000999000999,0.0,0.8564882410445261,0.8969080444359763,0.005520145612504128,929,-23.9196912464307,0.000999000999000999,0.0,0.7904245515296034,0.9158219854130373,0.0052424353053531015,929,0.4252684297055276,0.6591760299625468,0.65875,0.8564882410445261,0.8529546454031909,0.008309094667060197,1685,3
Scarlatti,1685,3,Serie_282,1309,-10.367023505034632,0.000999000999000999,0.0,0.830750240162149,0.8912941291884698,0.005840045505531874,1309,-11.534256209788929,0.000999000999000999,0.0,0.8722416041629484,0.9208613180515602,0.004215244832809343,1309,-15.661129416696513,0.000999000999000999,0.0,0.830750240162149,0.9106291773765967,0.005100458280440984,1309,-4.812612255556155,0.0012484394506866417,0.0,0.8722416041629484,0.8954369561988815,0.004819700986538889,1685,3
Scarlatti,1685,3,Serie_284,856,-14.907261053880305,0.000999000999000999,0.0,0.7905211963758952,0.8845515314615978,0.006307686888009976,856,-6.465407631373249,0.000999000999000999,0.0,0.8587523022550979,0.8961758518534227,0.005788273799895907,856,-17.86249764020254,0.000999000999000999,0.0,0.7905211963758952,0.8984318266828017,0.006041183740398967,856,-4.112269895287327,0.0024968789013732834,0.00125,0.8587523022550979,0.8834667057695376,0.006009917671688433,1685,3
Scarlatti,1685,3,Serie_290,958,-33.15500993192983,0.000999000999000999,0.0,0.7390084728827826,0.9109214528711627,0.005185128291058655,958,-17.14414342608131,0.000999000999000999,0.0,0.8104736861546435,0.9023223245037432,0.005357435251583971,958,-38.61011221383728,0.000999000999000999,0.0,0.7390084728827826,0.9215876965481163,0.004728792878252762,958,-9.774600716526905,0.0012484394506866417,0.0,0.8104736861546435,0.8772951419758712,0.006836233802189575,1685,3
Scarlatti,1685,3,Serie_291,938,-24.33689228616833,0.000999000999000999,0.0,0.751399136010126,0.8955140697635584,0.005921665431183215,938,-14.784030826264656,0.000999000999000999,0.0,0.8113107578386967,0.8938245609228637,0.0055812791554503945,938,-27.51866287351429,0.000999000999000999,0.0,0.751399136010126,0.9019876487944566,0.005472232189350543,938,-5.883879140821247,0.0012484394506866417,0.0,0.8113107578386967,0.8547231752725825,0.0073781966615695084,1685,3
Scarlatti,1685,3,Serie_298,893,-23.42416565473875,0.000999000999000999,0.0,0.7669632632774612,0.9021405153687172,0.005770845975208059,893,-19.42525122238019,0.000999000999000999,0.0,0.8505841185319952,0.9296255409734355,0.004069003872154571,893,-28.051269103557733,0.000999000999000999,0.0,0.7669632632774612,0.9130139756899074,0.005206563448992852,893,-6.695480155710059,0.0012484394506866417,0.0,0.8505841185319952,0.8943195954122022,0.006532089687833417,1685,3
Scarlatti,1685,3,Serie_300,898,-22.184322772946587,0.000999000999000999,0.0,0.7517543406873262,0.8896134087073929,0.006214256321053154,898,-11.659645559975306,0.000999000999000999,0.0,0.8485614593091219,0.9088958499324727,0.005174633337951884,898,-28.48040238742323,0.000999000999000999,0.0,0.7517543406873262,0.9070122794483495,0.005451395547332024,898,-6.274498664234294,0.0012484394506866417,0.0,0.8485614593091219,0.8877677102254092,0.0062485073333061105,1685,3
Scarlatti,1685,3,Serie_302,1294,-30.695818329719863,0.000999000999000999,0.0,0.7324757474315424,0.90073367492544,0.005481460884559292,1294,-15.403802158738513,0.000999000999000999,0.0,0.8212591504672807,0.9032265456636338,0.005321244349392876,1294,-35.8484006219598,0.000999000999000999,0.0,0.7324757474315424,0.9164832264407143,0.005132934128627588,1294,-5.480710128733878,0.0012484394506866417,0.0,0.8212591504672807,0.8603248330633086,0.007127850530028426,1685,3
Scarlatti,1685,3,Serie_304,803,-13.194002525257455,0.000999000999000999,0.0,0.7970233411926232,0.8808569351516742,0.006353916773819561,803,-20.190450000152385,0.000999000999000999,0.0,0.7749838162346514,0.8924709886117086,0.005818947689435871,803,-17.387852938004148,0.000999000999000999,0.0,0.7970233411926232,0.8972857680565869,0.00576623388876397,803,-11.489281808688878,0.0012484394506866417,0.0,0.7749838162346514,0.8558750772492562,0.007040584638931041,1685,3
Scarlatti,1685,3,Serie_305,952,-27.62132313251558,0.000999000999000999,0.0,0.7240474399784091,0.893222765577174,0.0061248088944592625,952,-22.30200019681614,0.000999000999000999,0.0,0.8174870945861877,0.9199276392163647,0.004593334397190144,952,-34.70481756103712,0.000999000999000999,0.0,0.7240474399784091,0.9141228055217968,0.005476915854955656,952,-10.990421998051628,0.0012484394506866417,0.0,0.8174870945861877,0.8859971478925945,0.006233614443426486,1685,3
Scarlatti,1685,3,Serie_306,988,-9.160426697316451,0.000999000999000999,0.0,0.8364885232326529,0.8925769876600814,0.0061229095849715896,988,-11.002486808930477,0.000999000999000999,0.0,0.8488808814914824,0.907093823348132,0.0052908894932188815,988,-12.735773800770557,0.000999000999000999,0.0,0.8364885232326529,0.9081201344626438,0.005624441227564595,988,-7.413606983768099,0.0012484394506866417,0.0,0.8488808814914824,0.8909407626950323,0.0056733357049596625,1685,3
Scarlatti,1685,3,Serie_335,938,-44.03873820378159,0.000999000999000999,0.0,0.6274499264687005,0.8939222986363939,0.006050863013709407,938,-25.35296519358701,0.000999000999000999,0.0,0.8084990308247326,0.9212011428260646,0.004445322712383945,938,-51.15222813706411,0.000999000999000999,0.0,0.6274499264687005,0.9080263401826953,0.005485125945289832,938,-16.402514572734898,0.0012484394506866417,0.0,0.8084990308247326,0.8947748629083899,0.0052599149783454195,1685,3
Scarlatti,1685,3,Serie_338,1177,-11.016782732591418,0.000999000999000999,0.0,0.7989649781397475,0.869822555545308,0.006431784952601401,1177,-14.677876651285704,0.000999000999000999,0.0,0.8405011399637361,0.9091277881100271,0.0046755160693001,1177,-13.609396876278776,0.000999000999000999,0.0,0.7989649781397475,0.8827733252959904,0.006158123531713671,1177,-7.588000204301475,0.0012484394506866417,0.0,0.8405011399637361,0.8844928805346864,0.005797540773129179,1685,3
Scarlatti,1685,3,Serie_340,1084,-32.72858795223288,0.000999000999000999,0.0,0.734659982409068,0.9087767922291161,0.0053200220576020635,1084,-30.992456600026284,0.000999000999000999,0.0,0.8007919733384422,0.9312457252820243,0.004209209796666182,1084,-44.11795591918152,0.000999000999000999,0.0,0.734659982409068,0.9310671236673579,0.004451864035089992,1084,-13.696092469502519,0.0012484394506866417,0.0,0.8007919733384422,0.8879660894696028,0.006364889571625896,1685,3
Scarlatti,1685,3,Serie_344,1016,-26.661793435985746,0.000999000999000999,0.0,0.7023099499790956,0.8786472100421203,0.006613855909071001,1016,-30.274580143047473,0.000999000999000999,0.0,0.8138417853089828,0.935904124022515,0.004031842494158048,1016,-37.70919339057026,0.000999000999000999,0.0,0.7023099499790956,0.9032832462550189,0.0053295570179493585,1016,-20.852126897819996,0.0012484394506866417,0.0,0.8138417853089828,0.9166400053429651,0.0049298673721734085,1685,3
Scarlatti,1685,3,Serie_349,802,-35.856342213774795,0.000999000999000999,0.0,0.6899605082557466,0.9008529059547947,0.0058815926187259105,802,-29.881308191163555,0.000999000999000999,0.0,0.7676035080808316,0.9108463117020827,0.00479372598765976,802,-44.18971566978798,0.000999000999000999,0.0,0.6899605082557466,0.9162062177815076,0.0051198724883501035,802,-12.135010972460732,0.0012484394506866417,0.0,0.7676035080808316,0.8593597421575794,0.0075612815089314694,1685,3
Scarlatti,1685,3,Serie_356,1007,-26.72525898956656,0.000999000999000999,0.0,0.7413111408938945,0.8984376612535582,0.005879326386360008,1007,-13.896238245380356,0.000999000999000999,0.0,0.803921239691784,0.8890317162052029,0.0061247133944118265,1007,-32.87059508334624,0.000999000999000999,0.0,0.7413111408938945,0.9142981800307421,0.005262668311852099,1007,-8.83708075610339,0.0012484394506866417,0.0,0.803921239691784,0.8645706050194277,0.006863054327726479,1685,3
Scarlatti,1685,3,Serie_358,813,-24.8510218492297,0.000999000999000999,0.0,0.7507282281957142,0.8956864998448675,0.0058330909903266835,813,-14.205644061202221,0.000999000999000999,0.0,0.8428092751874819,0.9131628068473103,0.004952505592616853,813,-28.706331142093905,0.000999000999000999,0.0,0.7507282281957142,0.9067707017404121,0.0054358208568103285,813,-8.829012619856506,0.0012484394506866417,0.0,0.8428092751874819,0.8955687117579888,0.005975689337202956,1685,3
Scarlatti,1685,3,Serie_359,826,-25.46799340047746,0.000999000999000999,0.0,0.7348484297310183,0.8938766948029641,0.006244240076996581,826,-13.354032721987739,0.000999000999000999,0.0,0.7935112628941285,0.8795665784115582,0.006444144425057268,826,-26.827232678065563,0.000999000999000999,0.0,0.7348484297310183,0.8945588576629188,0.005953294916716575,826,-8.158283146851131,0.0012484394506866417,0.0,0.7935112628941285,0.85198728190947,0.0071676868726861485,1685,3
Scarlatti,1685,3,Serie_374,802,-33.592188381127926,0.000999000999000999,0.0,0.7151113204610456,0.9027597665372464,0.005586073879652973,802,-35.41079078935955,0.000999000999000999,0.0,0.779774191210575,0.9256774318346421,0.004120304499607758,802,-30.32418444642658,0.000999000999000999,0.0,0.7151113204610456,0.8975698959864544,0.006016932651486685,802,-10.622907654443011,0.0012484394506866417,0.0,0.779774191210575,0.8911093948927958,0.010480671328782104,1685,3
Scarlatti,1685,3,Serie_391,868,-35.529650855938414,0.000999000999000999,0.0,0.6841080693090187,0.897633254456098,0.006009774371632779,868,-35.21006485775825,0.000999000999000999,0.0,0.7690670596120609,0.9248456945740168,0.0044242643571169495,868,-45.35799134763002,0.000999000999000999,0.0,0.6841080693090187,0.9146968442677521,0.005083751905843198,868,-16.390505352441263,0.0012484394506866417,0.0,0.7690670596120609,0.8850087350707622,0.007073709624299807,1685,3
Scarlatti,1685,3,Serie_393,1087,-16.397186437788914,0.000999000999000999,0.0,0.8088311134592466,0.9013540545896495,0.0056426107906643475,1087,-10.63447308181802,0.000999000999000999,0.0,0.829989110327639,0.8909020136908486,0.005727872259825802,1087,-19.09594224772717,0.000999000999000999,0.0,0.8088311134592466,0.9101412365504757,0.005305322030039508,1087,-5.350677435856923,0.0012484394506866417,0.0,0.829989110327639,0.8634498261033954,0.0062535475511051,1685,3
Scarlatti,1685,3,Serie_398,1377,-23.41011210557949,0.000999000999000999,0.0,0.7655272889351316,0.896091297788838,0.005577248338874389,1377,-31.201619729200214,0.000999000999000999,0.0,0.8267226694525779,0.9413155861995058,0.0036726592318438367,1377,-39.7294587509922,0.000999000999000999,0.0,0.7655272889351316,0.9320513062686073,0.00419144943245211,1377,-21.113313051608788,0.0012484394506866417,0.0,0.8267226694525779,0.9197745295114259,0.004407259999006062,1685,3
Scarlatti,1685,3,Serie_399,1392,-25.221905967999348,0.000999000999000999,0.0,0.7981402235107684,0.9220100757756456,0.004911201097254065,1392,-36.13402476269712,0.000999000999000999,0.0,0.8225915472264532,0.9429439636966459,0.003330722698636057,1392,-47.98032240479882,0.000999000999000999,0.0,0.7981402235107684,0.9508881330277047,0.0031835532122572604,1392,-18.53735506754364,0.0012484394506866417,0.0,0.8225915472264532,0.9133134527899575,0.004894004847668145,1685,3
Scarlatti,1685,3,Serie_410,1040,-16.87060511205968,0.000999000999000999,0.0,0.7934678109035187,0.8964760230059805,0.006105780522882849,1040,-12.182809546250885,0.000999000999000999,0.0,0.8142476003353253,0.8893817288514763,0.006167225074882059,1040,-22.302184648793535,0.000999000999000999,0.0,0.7934678109035187,0.9120622562438542,0.0053176156151478636,1040,-6.345184186180662,0.0012484394506866417,0.0,0.8142476003353253,0.8604019486498218,0.007273917818653275,1685,3
Scarlatti,1685,3,Serie_436,1002,-16.949546488652384,0.000999000999000999,0.0,0.7500382578855395,0.8686696143008114,0.0069990873499001785,1002,-22.95226025783711,0.000999000999000999,0.0,0.796347246822662,0.9134772691797168,0.0051032020829870324,1002,-22.97255061924886,0.000999000999000999,0.0,0.7500382578855395,0.8936696302582527,0.00625230409775933,1002,-13.490289964008321,0.0012484394506866417,0.0,0.796347246822662,0.8853832304180582,0.00660000517653375,1685,3
Scarlatti,1685,3,Serie_444,920,-10.798150511535649,0.000999000999000999,0.0,0.8194283205684876,0.888926237832371,0.00643609451355942,920,-13.2243769348551,0.000999000999000999,0.0,0.8214800134585222,0.8972013889749986,0.005725893619751551,920,-14.970991978330137,0.000999000999000999,0.0,0.8194283205684876,0.9033145591653914,0.005603251856545345,920,-4.082353581715274,0.0012484394506866417,0.0,0.8214800134585222,0.854478400160971,0.00808317703058537,1685,3
Scarlatti,1685,3,Serie_446,981,-29.558474008948913,0.000999000999000999,0.0,0.7155978879336542,0.8906975455750596,0.0059238395591191045,981,-28.02030727583946,0.000999000999000999,0.0,0.7822367531917633,0.9131938745778998,0.004673650438482321,981,-30.942105731597554,0.000999000999000999,0.0,0.7155978879336542,0.8988385721137246,0.005922049577671379,981,-9.047253516750118,0.0012484394506866417,0.0,0.7822367531917633,0.857172642946329,0.00828272244342762,1685,3
